iter	Passed	Remaining
3229	34102	71478
3230	34112	71467
3231	34122	71453
3232	34131	71440
3233	34140	71425
3234	34150	71415
3235	34160	71403
3236	34168	71387
3237	34179	71377
3238	34189	71365
3239	34199	71354
3240	34207	71338
3241	34216	71323
3242	34225	71310
3243	34235	71298
3244	34243	71284
3245	34252	71270
3246	34264	71261
3247	34274	71251
3248	34284	71239
3249	34294	71227
3250	34305	71217
3251	34316	71207
3252	34328	71199
3253	34339	71189
3254	34350	71181
3255	34361	71171
3256	34372	71162
3257	34384	71154
3258	34395	71145
3259	34405	71132
3260	34413	71116
3261	34423	71106
3262	34432	71091
3263	34442	71080
3264	34453	71070
3265	34461	71055
3266	34471	71041
3267	34481	71031
3268	34490	71018
3269	34498	71002
3270	34509	70991
3271	34517	70976
3272	34525	70961
3273	34535	70948
3274	34544	70935
3275	34553	70921
3276	34562	70907
3277	34572	70895
3278	34581	70882
3279	34590	70868
3280	34599	70854
3281	34609	70842
3282	34618	70828
3283	34627	70814
3284	34635	70799
3285	34644	70785
3286	34653	70772
3287	34661	70757
3288	34671	70744
3289	34680	70731
3290	34689	70717
3291	34699	70705
3292	34708	70692
3293	34717	70677
3294	34725	70662
3295	34736	70652
3296	34745	70639
3297	34754	70627
3298	34763	70613
3299	34773	70600
3300	34784	70590
3301	34794	70578
3302	34804	70567
3303	34813	70553
3304	34822	70540
3305	34832	70528
3306	34842	70517
3307	34852	70505
3308	34862	70493
3309	34871	70480
3310	34881	70468
3311	34891	70456
3312	34902	70448
3313	34911	70434
3314	34920	70421
3315	34930	70409
3316	34941	70399
3317	34953	70390
3318	34965	70383
3319	34976	70374
3320	34985	70360
3321	35002	70362
3322	35015	70358
3323	35028	70351
3324	35039	70341
3325	35047	70327
3326	35056	70313
3327	35069	70308
3328	35078	70294
3329	35089	70285
3330	35099	70272
3331	35109	70261
3332	35120	70252
3333	35131	70242
3334	35140	70228
3335	35151	70217
3336	35160	70205
3337	35171	70195
3338	35181	70184
3339	35194	70177
3340	35204	70166
3341	35214	70155
3342	35224	70142
3343	35232	70127
3344	35240	70113
3345	35249	70099
3346	35258	70085
3347	35268	70074
3348	35279	70063
3349	35290	70054
3350	35301	70044
3351	35313	70037
3352	35323	70024
3353	35334	70015
3354	35344	70004
3355	35354	69992
3356	35363	69978
3357	35373	69966
3358	35381	69952
3359	35394	69945
3360	35405	69936
3361	35418	69930
3362	35428	69918
3363	35437	69906
3364	35446	69892
3365	35457	69882
3366	35470	69876
3367	35480	69865
3368	35489	69851
3369	35498	69839
3370	35510	69830
3371	35522	69823
3372	35531	69809
3373	35541	69797
3374	35550	69783
3375	35559	69769
3376	35568	69757
3377	35577	69744
3378	35587	69732
3379	35598	69722
3380	35606	69707
3381	35618	69699
3382	35629	69689
3383	35641	69681
3384	35650	69669
3385	35661	69658
3386	35670	69645
3387	35680	69634
3388	35693	69627
3389	35702	69614
3390	35711	69600
3391	35721	69589
3392	35730	69576
3393	35739	69562
3394	35748	69548
3395	35757	69534
3396	35766	69522
3397	35775	69507
3398	35786	69498
3399	35797	69488
3400	35805	69473
3401	35813	69458
3402	35822	69444
3403	35833	69434
3404	35842	69422
3405	35851	69409
3406	35861	69396
3407	35871	69385
3408	35881	69373
3409	35892	69364
3410	35901	69350
3411	35911	69339
3412	35926	69337
3413	35940	69332
3414	35949	69320
3415	35958	69306
3416	35967	69293
3417	35978	69282
3418	35989	69273
3419	36000	69263
3420	36014	69260
3421	36029	69258
3422	36042	69252
3423	36057	69249
3424	36069	69243
3425	36079	69231
3426	36089	69220
3427	36100	69210
3428	36112	69201
3429	36124	69194
3430	36136	69186
3431	36146	69176
3432	36157	69166
3433	36167	69155
3434	36178	69145
3435	36190	69136
3436	36202	69128
3437	36213	69120
3438	36223	69107
3439	36233	69095
3440	36242	69083
3441	36252	69072
3442	36261	69058
3443	36272	69048
3444	36282	69036
3445	36292	69025
3446	36302	69014
3447	36313	69003
3448	36323	68991
3449	36334	68982
3450	36343	68970
3451	36353	68957
3452	36364	68947
3453	36375	68938
3454	36386	68929
3455	36396	68918
3456	36408	68910
3457	36418	68898
3458	36428	68886
3459	36437	68872
3460	36446	68859
3461	36455	68847
3462	36466	68836
3463	36474	68821
3464	36482	68806
3465	36491	68793
3466	36500	68778
3467	36509	68765
3468	36517	68750
3469	36525	68735
3470	36535	68724
3471	36545	68711
3472	36555	68700
3473	36566	68690
3474	36577	68682
3475	36588	68671
3476	36600	68663
3477	36608	68648
3478	36617	68636
3479	36628	68626
3480	36637	68612
3481	36648	68603
3482	36657	68589
3483	36667	68577
3484	36677	68565
3485	36687	68555
3486	36697	68543
3487	36708	68533
3488	36719	68524
3489	36729	68512
3490	36740	68502
3491	36751	68492
3492	36761	68482
3493	36771	68469
3494	36780	68456
3495	36789	68442
3496	36798	68429
3497	36807	68416
3498	36817	68404
3499	36826	68391
3500	36834	68376
3501	36844	68365
3502	36853	68351
3503	36862	68339
3504	36871	68325
3505	36879	68311
3506	36889	68298
3507	36898	68286
3508	36906	68270
3509	36914	68255
3510	36924	68243
3511	36933	68229
3512	36942	68217
3513	36951	68202
3514	36960	68189
3515	36968	68175
3516	36976	68159
3517	36984	68144
3518	36993	68130
3519	37001	68117
3520	37013	68108
3521	37024	68098
3522	37035	68090
3523	37048	68083
3524	37060	68076
3525	37069	68062
3526	37078	68049
3527	37087	68035
3528	37095	68021
3529	37105	68009
3530	37115	67997
3531	37123	67983
3532	37132	67970
3533	37141	67956
3534	37150	67942
3535	37158	67928
3536	37169	67917
3537	37178	67904
3538	37187	67891
3539	37197	67879
3540	37206	67866
3541	37215	67854
3542	37224	67840
3543	37233	67827
3544	37243	67815
3545	37252	67802
3546	37261	67788
3547	37270	67775
3548	37281	67766
3549	37291	67755
3550	37301	67743
3551	37310	67729
3552	37319	67716
3553	37328	67703
3554	37338	67691
3555	37347	67678
3556	37356	67666
3557	37365	67653
3558	37374	67640
3559	37386	67631
3560	37395	67618
3561	37404	67605
3562	37415	67596
3563	37424	67582
3564	37433	67569
3565	37442	67555
3566	37450	67541
3567	37458	67526
3568	37469	67515
3569	37477	67502
3570	37487	67489
3571	37495	67474
3572	37506	67464
3573	37515	67451
3574	37523	67437
3575	37534	67427
3576	37543	67415
3577	37553	67403
3578	37562	67390
3579	37572	67378
3580	37581	67365
3581	37589	67350
3582	37600	67340
3583	37609	67328
3584	37619	67315
3585	37627	67301
3586	37637	67289
3587	37647	67277
3588	37655	67263
3589	37663	67249
3590	37673	67236
3591	37683	67225
3592	37691	67211
3593	37701	67199
3594	37710	67186
3595	37719	67172
3596	37727	67158
3597	37735	67144
3598	37745	67132
3599	37754	67118
3600	37763	67106
3601	37772	67092
3602	37781	67080
3603	37790	67066
3604	37798	67052
3605	37807	67038
3606	37815	67024
3607	37825	67011
3608	37833	66998
3609	37843	66986
3610	37852	66973
3611	37861	66960
3612	37869	66945
3613	37879	66933
3614	37887	66919
3615	37897	66907
3616	37906	66894
3617	37915	66881
3618	37924	66867
3619	37933	66855
3620	37943	66843
3621	37951	66829
3622	37959	66814
3623	37970	66803
3624	37985	66801
3625	37994	66789
3626	38004	66777
3627	38013	66765
3628	38023	66752
3629	38032	66740
3630	38039	66724
3631	38048	66710
3632	38056	66696
3633	38066	66685
3634	38075	66671
3635	38085	66659
3636	38093	66645
3637	38103	66634
3638	38113	66622
3639	38123	66611
3640	38132	66597
3641	38141	66585
3642	38149	66571
3643	38158	66557
3644	38166	66543
3645	38175	66530
3646	38184	66517
3647	38193	66503
3648	38201	66489
3649	38213	66480
3650	38222	66467
3651	38233	66458
3652	38244	66448
3653	38252	66434
3654	38264	66426
3655	38273	66413
3656	38283	66401
3657	38291	66387
3658	38300	66373
3659	38309	66362
3660	38320	66352
3661	38328	66337
3662	38338	66326
3663	38347	66311
3664	38355	66297
3665	38364	66284
3666	38374	66274
3667	38385	66263
3668	38393	66250
3669	38402	66236
3670	38411	66223
3671	38421	66212
3672	38430	66199
3673	38440	66188
3674	38458	66190
3675	38476	66192
3676	38490	66188
3677	38504	66184
3678	38519	66182
3679	38532	66175
3680	38544	66168
3681	38556	66160
3682	38565	66147
3683	38574	66133
3684	38583	66121
3685	38593	66109
3686	38601	66094
3687	38610	66081
3688	38619	66069
3689	38628	66056
3690	38637	66042
3691	38645	66028
3692	38654	66014
3693	38663	66001
3694	38672	65988
3695	38681	65975
3696	38691	65964
3697	38699	65949
3698	38709	65939
3699	38718	65926
3700	38726	65912
3701	38738	65903
3702	38747	65891
3703	38756	65878
3704	38765	65865
3705	38775	65852
3706	38784	65840
3707	38795	65830
3708	38803	65817
3709	38814	65807
3710	38824	65795
3711	38834	65785
3712	38846	65776
3713	38856	65764
3714	38866	65753
3715	38875	65741
3716	38887	65733
3717	38899	65724
3718	38909	65714
3719	38920	65704
3720	38934	65699
3721	38948	65694
3722	38958	65683
3723	38970	65675
3724	38980	65665
3725	38991	65655
3726	39003	65647
3727	39012	65635
3728	39022	65623
3729	39032	65612
3730	39044	65603
3731	39054	65592
3732	39063	65579
3733	39074	65570
3734	39082	65556
3735	39093	65546
3736	39104	65536
3737	39115	65526
3738	39125	65515
3739	39135	65504
3740	39144	65491
3741	39154	65481
3742	39166	65472
3743	39177	65463
3744	39187	65451
3745	39197	65440
3746	39208	65430
3747	39218	65420
3748	39229	65410
3749	39241	65402
3750	39250	65389
3751	39260	65378
3752	39270	65367
3753	39280	65355
3754	39290	65343
3755	39300	65333
3756	39310	65321
3757	39320	65310
3758	39330	65299
3759	39340	65288
3760	39350	65277
3761	39361	65267
3762	39370	65255
3763	39381	65245
3764	39391	65233
3765	39400	65221
3766	39410	65210
3767	39421	65200
3768	39431	65189
3769	39441	65177
3770	39450	65165
3771	39460	65154
3772	39469	65141
3773	39478	65128
3774	39488	65116
3775	39498	65105
3776	39507	65092
3777	39517	65081
3778	39526	65068
3779	39535	65056
3780	39545	65043
3781	39556	65035
3782	39567	65024
3783	39576	65012
3784	39587	65003
3785	39597	64991
3786	39606	64978
3787	39616	64967
3788	39627	64958
3789	39639	64949
3790	39650	64940
3791	39657	64924
3792	39667	64913
3793	39677	64902
3794	39688	64892
3795	39698	64881
3796	39706	64866
3797	39714	64852
3798	39725	64842
3799	39736	64832
3800	39745	64820
3801	39756	64810
3802	39768	64802
3803	39779	64792
3804	39788	64780
3805	39799	64770
3806	39810	64761
3807	39820	64749
3808	39830	64738
3809	39839	64725
3810	39847	64711
3811	39855	64697
3812	39865	64685
3813	39875	64674
3814	39885	64664
3815	39895	64652
3816	39906	64642
3817	39914	64628
3818	39924	64618
3819	39932	64603
3820	39942	64591
3821	39952	64580
3822	39966	64575
3823	39975	64563
3824	39986	64552
3825	39995	64540
3826	40004	64527
3827	40014	64515
3828	40023	64503
3829	40031	64489
3830	40041	64478
3831	40051	64466
3832	40059	64452
3833	40070	64442
3834	40081	64432
3835	40093	64425
3836	40102	64413
3837	40112	64402
3838	40121	64388
3839	40134	64382
3840	40147	64376
3841	40159	64367
3842	40169	64356
3843	40177	64342
3844	40188	64332
3845	40198	64321
3846	40210	64313
3847	40222	64305
3848	40232	64294
3849	40244	64286
3850	40254	64275
3851	40264	64264
3852	40275	64254
3853	40285	64243
3854	40297	64234
3855	40307	64224
3856	40317	64213
3857	40328	64203
3858	40339	64193
3859	40349	64182
3860	40360	64172
3861	40372	64165
3862	40382	64154
3863	40394	64145
3864	40405	64136
3865	40415	64124
3866	40428	64119
3867	40438	64107
3868	40448	64095
3869	40459	64087
3870	40468	64074
3871	40479	64064
3872	40489	64053
3873	40501	64045
3874	40512	64036
3875	40522	64024
3876	40533	64015
3877	40543	64003
3878	40554	63995
3879	40565	63984
3880	40574	63971
3881	40583	63959
3882	40595	63951
3883	40608	63945
3884	40619	63935
3885	40630	63925
3886	40640	63914
3887	40649	63901
3888	40662	63895
3889	40677	63891
3890	40691	63887
3891	40702	63877
3892	40712	63866
3893	40723	63857
3894	40734	63847
3895	40744	63835
3896	40753	63822
3897	40763	63812
3898	40784	63817
3899	40798	63812
3900	40814	63811
3901	40839	63823
3902	40851	63815
3903	40862	63805
3904	40872	63794
3905	40881	63781
3906	40891	63771
3907	40902	63761
3908	40911	63748
3909	40921	63737
3910	40929	63722
3911	40940	63712
3912	40951	63703
3913	40962	63693
3914	40974	63686
3915	40986	63677
3916	40996	63666
3917	41008	63657
3918	41019	63649
3919	41035	63646
3920	41052	63647
3921	41064	63638
3922	41078	63633
3923	41091	63627
3924	41101	63615
3925	41116	63612
3926	41129	63605
3927	41142	63598
3928	41150	63585
3929	41161	63574
3930	41175	63569
3931	41185	63558
3932	41198	63552
3933	41209	63542
3934	41217	63528
3935	41226	63515
3936	41238	63507
3937	41249	63497
3938	41259	63487
3939	41270	63476
3940	41281	63467
3941	41290	63455
3942	41300	63442
3943	41310	63432
3944	41321	63423
3945	41330	63410
3946	41340	63398
3947	41352	63390
3948	41362	63378
3949	41372	63368
3950	41381	63355
3951	41389	63341
3952	41397	63326
3953	41406	63314
3954	41416	63302
3955	41425	63289
3956	41434	63277
3957	41443	63265
3958	41453	63253
3959	41462	63240
3960	41470	63226
3961	41479	63213
3962	41488	63201
3963	41498	63189
3964	41506	63175
3965	41515	63163
3966	41524	63150
3967	41533	63137
3968	41542	63124
3969	41550	63111
3970	41560	63099
3971	41570	63088
3972	41579	63075
3973	41589	63064
3974	41598	63051
3975	41606	63038
3976	41615	63025
3977	41625	63013
3978	41635	63002
3979	41645	62990
3980	41654	62978
3981	41665	62968
3982	41679	62964
3983	41696	62962
3984	41712	62961
3985	41725	62954
3986	41737	62946
3987	41747	62935
3988	41756	62923
3989	41766	62911
3990	41777	62901
3991	41786	62888
3992	41796	62878
3993	41806	62866
3994	41816	62855
3995	41826	62844
3996	41835	62832
3997	41848	62825
3998	41860	62816
3999	41872	62809
4000	41882	62798
4001	41894	62789
4002	41904	62777
4003	41916	62769
4004	41925	62757
4005	41937	62748
4006	41946	62736
4007	41959	62730
4008	41969	62719
4009	41980	62708
4010	41991	62700
4011	42002	62689
4012	42013	62679
4013	42022	62667
4014	42034	62659
4015	42044	62648
4016	42056	62640
4017	42066	62628
4018	42077	62618
4019	42092	62614
4020	42103	62605
4021	42118	62602
4022	42128	62590
4023	42140	62582
4024	42149	62569
4025	42158	62556
4026	42167	62543
4027	42176	62531
4028	42184	62517
4029	42194	62506
4030	42203	62493
4031	42213	62483
4032	42222	62470
4033	42233	62460
4034	42243	62449
4035	42253	62437
4036	42267	62433
4037	42279	62425
4038	42290	62414
4039	42302	62406
4040	42311	62394
4041	42323	62385
4042	42334	62376
4043	42344	62365
4044	42355	62355
4045	42366	62345
4046	42374	62331
4047	42382	62317
4048	42392	62306
4049	42402	62295
4050	42411	62282
4051	42420	62269
4052	42428	62255
4053	42436	62242
4054	42446	62229
4055	42455	62217
4056	42463	62204
4057	42473	62192
4058	42482	62179
4059	42491	62168
4060	42502	62157
4061	42511	62145
4062	42520	62132
4063	42528	62118
4064	42537	62106
4065	42547	62094
4066	42556	62081
4067	42565	62068
4068	42574	62056
4069	42582	62042
4070	42592	62031
4071	42602	62020
4072	42613	62011
4073	42625	62002
4074	42636	61993
4075	42647	61982
4076	42659	61974
4077	42668	61962
4078	42677	61950
4079	42687	61938
4080	42696	61926
4081	42706	61914
4082	42715	61902
4083	42724	61889
4084	42736	61881
4085	42745	61868
4086	42754	61856
4087	42763	61844
4088	42772	61830
4089	42780	61817
4090	42790	61806
4091	42801	61796
4092	42811	61784
4093	42824	61778
4094	42834	61767
4095	42847	61761
4096	42858	61751
4097	42870	61743
4098	42881	61732
4099	42891	61722
4100	42903	61713
4101	42913	61702
4102	42924	61692
4103	42935	61683
4104	42945	61672
4105	42957	61663
4106	42967	61653
4107	42980	61645
4108	42991	61636
4109	43003	61627
4110	43017	61622
4111	43029	61613
4112	43040	61605
4113	43050	61594
4114	43062	61584
4115	43074	61576
4116	43084	61565
4117	43095	61555
4118	43108	61549
4119	43123	61545
4120	43135	61536
4121	43147	61529
4122	43159	61520
4123	43170	61510
4124	43181	61501
4125	43191	61490
4126	43201	61478
4127	43212	61468
4128	43223	61459
4129	43235	61450
4130	43246	61441
4131	43257	61431
4132	43269	61423
4133	43282	61416
4134	43292	61405
4135	43302	61394
4136	43315	61387
4137	43324	61374
4138	43335	61364
4139	43345	61353
4140	43355	61342
4141	43365	61331
4142	43375	61320
4143	43388	61313
4144	43401	61307
4145	43412	61296
4146	43423	61287
4147	43434	61277
4148	43444	61266
4149	43453	61253
4150	43462	61241
4151	43470	61227
4152	43479	61214
4153	43488	61201
4154	43504	61199
4155	43519	61195
4156	43530	61185
4157	43539	61173
4158	43549	61161
4159	43557	61148
4160	43567	61136
4161	43582	61132
4162	43593	61123
4163	43602	61110
4164	43611	61098
4165	43622	61088
4166	43633	61079
4167	43644	61069
4168	43657	61061
4169	43667	61051
4170	43680	61043
4171	43689	61031
4172	43701	61023
4173	43713	61015
4174	43725	61005
4175	43735	60995
4176	43746	60984
4177	43755	60972
4178	43764	60960
4179	43778	60954
4180	43788	60944
4181	43798	60932
4182	43807	60919
4183	43818	60909
4184	43828	60899
4185	43837	60886
4186	43852	60882
4187	43861	60870
4188	43870	60857
4189	43879	60844
4190	43889	60833
4191	43898	60821
4192	43908	60809
4193	43917	60797
4194	43926	60785
4195	43935	60772
4196	43944	60759
4197	43953	60747
4198	43961	60733
4199	43969	60719
4200	43978	60707
4201	43989	60697
4202	43998	60685
4203	44007	60672
4204	44015	60658
4205	44025	60647
4206	44035	60635
4207	44046	60626
4208	44058	60618
4209	44073	60613
4210	44082	60601
4211	44093	60591
4212	44102	60580
4213	44113	60570
4214	44123	60559
4215	44132	60545
4216	44142	60534
4217	44151	60523
4218	44161	60511
4219	44171	60500
4220	44182	60490
4221	44197	60485
4222	44210	60479
4223	44224	60473
4224	44234	60462
4225	44244	60451
4226	44254	60440
4227	44264	60429
4228	44274	60418
4229	44292	60418
4230	44302	60406
4231	44312	60395
4232	44321	60383
4233	44331	60371
4234	44340	60359
4235	44348	60345
4236	44357	60333
4237	44368	60323
4238	44376	60309
4239	44385	60296
4240	44395	60285
4241	44403	60272
4242	44412	60259
4243	44421	60247
4244	44430	60234
4245	44438	60221
4246	44447	60208
4247	44456	60196
4248	44465	60183
4249	44474	60171
4250	44482	60157
4251	44496	60152
4252	44512	60148
4253	44522	60137
4254	44532	60126
4255	44543	60116
4256	44553	60105
4257	44562	60093
4258	44571	60081
4259	44581	60070
4260	44591	60058
4261	44600	60047
4262	44609	60033
4263	44619	60022
4264	44629	60012
4265	44639	60000
4266	44647	59987
4267	44657	59976
4268	44666	59963
4269	44676	59951
4270	44686	59940
4271	44694	59927
4272	44703	59914
4273	44713	59903
4274	44722	59892
4275	44732	59880
4276	44741	59868
4277	44750	59855
4278	44764	59849
4279	44774	59839
4280	44787	59831
4281	44797	59820
4282	44808	59810
4283	44817	59798
4284	44827	59787
4285	44836	59774
4286	44844	59761
4287	44853	59748
4288	44861	59735
4289	44870	59723
4290	44879	59710
4291	44890	59701
4292	44901	59690
4293	44909	59677
4294	44918	59664
4295	44927	59652
4296	44936	59639
4297	44945	59626
4298	44953	59613
4299	44961	59600
4300	44970	59587
4301	44978	59574
4302	44988	59562
4303	44997	59551
4304	45007	59540
4305	45019	59531
4306	45031	59522
4307	45045	59516
4308	45055	59505
4309	45066	59496
4310	45076	59485
4311	45087	59474
4312	45098	59465
4313	45108	59454
4314	45119	59444
4315	45130	59435
4316	45142	59426
4317	45152	59416
4318	45164	59407
4319	45177	59400
4320	45191	59394
4321	45200	59381
4322	45212	59373
4323	45221	59360
4324	45229	59348
4325	45239	59335
4326	45248	59323
4327	45259	59314
4328	45271	59305
4329	45282	59296
4330	45293	59286
4331	45304	59276
4332	45313	59263
4333	45321	59250
4334	45330	59237
4335	45338	59224
4336	45347	59211
4337	45356	59199
4338	45364	59186
4339	45374	59174
4340	45383	59162
4341	45391	59149
4342	45400	59136
4343	45409	59124
4344	45419	59113
4345	45428	59100
4346	45438	59089
4347	45448	59078
4348	45463	59074
4349	45476	59067
4350	45485	59054
4351	45495	59043
4352	45503	59029
4353	45513	59018
4354	45522	59006
4355	45532	58995
4356	45544	58987
4357	45558	58981
4358	45568	58969
4359	45578	58958
4360	45585	58944
4361	45600	58939
4362	45615	58935
4363	45625	58923
4364	45635	58913
4365	45645	58901
4366	45653	58889
4367	45663	58877
4368	45674	58868
4369	45683	58855
4370	45693	58844
4371	45703	58833
4372	45713	58822
4373	45722	58810
4374	45732	58798
4375	45743	58788
4376	45757	58783
4377	45773	58779
4378	45783	58769
4379	45793	58758
4380	45804	58747
4381	45814	58737
4382	45824	58726
4383	45833	58714
4384	45843	58702
4385	45855	58694
4386	45865	58683
4387	45874	58671
4388	45884	58659
4389	45894	58648
4390	45903	58636
4391	45913	58625
4392	45922	58612
4393	45931	58600
4394	45940	58588
4395	45948	58575
4396	45958	58563
4397	45968	58552
4398	45977	58540
4399	45985	58526
4400	45996	58517
4401	46006	58506
4402	46016	58495
4403	46025	58482
4404	46035	58471
4405	46044	58460
4406	46053	58447
4407	46061	58433
4408	46070	58420
4409	46078	58408
4410	46087	58395
4411	46096	58383
4412	46104	58370
4413	46114	58358
4414	46123	58345
4415	46131	58332
4416	46139	58319
4417	46148	58307
4418	46156	58294
4419	46165	58281
4420	46174	58269
4421	46184	58257
4422	46199	58253
4423	46215	58249
4424	46227	58241
4425	46238	58231
4426	46247	58219
4427	46257	58208
4428	46266	58195
4429	46276	58185
4430	46286	58174
4431	46296	58163
4432	46307	58153
4433	46318	58143
4434	46327	58130
4435	46337	58120
4436	46349	58111
4437	46359	58101
4438	46369	58089
4439	46377	58075
4440	46387	58064
4441	46397	58054
4442	46408	58044
4443	46418	58033
4444	46428	58023
4445	46439	58012
4446	46448	58000
4447	46458	57989
4448	46467	57977
4449	46476	57965
4450	46485	57953
4451	46495	57942
4452	46506	57931
4453	46520	57925
4454	46531	57916
4455	46542	57906
4456	46554	57898
4457	46565	57888
4458	46578	57880
4459	46589	57870
4460	46601	57862
4461	46611	57851
4462	46620	57839
4463	46632	57831
4464	46646	57824
4465	46657	57815
4466	46666	57802
4467	46674	57789
4468	46683	57777
4469	46692	57765
4470	46702	57753
4471	46711	57741
4472	46724	57734
4473	46737	57726
4474	46746	57714
4475	46755	57703
4476	46766	57692
4477	46775	57680
4478	46786	57670
4479	46796	57659
4480	46813	57657
4481	46826	57650
4482	46839	57642
4483	46848	57631
4484	46858	57620
4485	46868	57608
4486	46879	57598
4487	46888	57586
4488	46899	57576
4489	46909	57565
4490	46918	57553
4491	46928	57542
4492	46937	57530
4493	46950	57522
4494	46965	57518
4495	46978	57511
4496	46987	57498
4497	46997	57488
4498	47006	57475
4499	47016	57464
4500	47027	57455
4501	47036	57443
4502	47046	57431
4503	47056	57420
4504	47065	57408
4505	47074	57396
4506	47084	57384
4507	47092	57371
4508	47101	57359
4509	47111	57348
4510	47120	57336
4511	47130	57325
4512	47140	57314
4513	47149	57302
4514	47159	57290
4515	47169	57279
4516	47178	57268
4517	47187	57255
4518	47198	57246
4519	47209	57236
4520	47219	57224
4521	47228	57213
4522	47242	57206
4523	47255	57199
4524	47265	57188
4525	47278	57181
4526	47286	57168
4527	47296	57157
4528	47306	57146
4529	47320	57139
4530	47337	57136
4531	47347	57126
4532	47358	57116
4533	47366	57103
4534	47377	57092
4535	47387	57082
4536	47398	57072
4537	47408	57061
4538	47419	57051
4539	47429	57040
4540	47441	57031
4541	47450	57019
4542	47460	57009
4543	47470	56997
4544	47480	56987
4545	47491	56977
4546	47504	56970
4547	47515	56960
4548	47526	56950
4549	47536	56939
4550	47544	56926
4551	47554	56915
4552	47564	56904
4553	47574	56892
4554	47584	56881
4555	47592	56869
4556	47602	56857
4557	47611	56845
4558	47620	56832
4559	47629	56821
4560	47639	56810
4561	47647	56797
4562	47656	56784
4563	47664	56771
4564	47673	56759
4565	47683	56747
4566	47691	56735
4567	47702	56725
4568	47715	56717
4569	47726	56707
4570	47737	56698
4571	47748	56688
4572	47758	56677
4573	47770	56668
4574	47781	56658
4575	47791	56647
4576	47803	56639
4577	47815	56631
4578	47826	56620
4579	47837	56610
4580	47846	56599
4581	47858	56590
4582	47873	56585
4583	47883	56574
4584	47893	56563
4585	47903	56551
4586	47912	56540
4587	47921	56528
4588	47931	56516
4589	47940	56504
4590	47949	56492
4591	47961	56484
4592	47974	56477
4593	47984	56466
4594	47996	56457
4595	48006	56446
4596	48015	56434
4597	48025	56423
4598	48034	56410
4599	48047	56403
4600	48060	56395
4601	48070	56384
4602	48078	56372
4603	48088	56360
4604	48097	56348
4605	48107	56337
4606	48116	56325
4607	48126	56314
4608	48135	56302
4609	48147	56293
4610	48162	56288
4611	48173	56278
4612	48184	56268
4613	48193	56257
4614	48204	56247
4615	48214	56236
4616	48224	56225
4617	48235	56215
4618	48244	56203
4619	48255	56193
4620	48265	56182
4621	48279	56176
4622	48292	56169
4623	48303	56159
4624	48312	56147
4625	48323	56136
4626	48337	56130
4627	48353	56127
4628	48365	56117
4629	48374	56106
4630	48383	56094
4631	48393	56082
4632	48404	56072
4633	48414	56062
4634	48424	56050
4635	48432	56038
4636	48441	56025
4637	48450	56014
4638	48460	56002
4639	48470	55991
4640	48480	55980
4641	48489	55969
4642	48498	55956
4643	48508	55945
4644	48520	55937
4645	48534	55930
4646	48544	55919
4647	48556	55911
4648	48566	55900
4649	48578	55891
4650	48588	55879
4651	48599	55871
4652	48611	55862
4653	48622	55852
4654	48633	55842
4655	48645	55833
4656	48658	55826
4657	48670	55817
4658	48680	55807
4659	48691	55797
4660	48704	55788
4661	48713	55776
4662	48724	55767
4663	48733	55754
4664	48745	55746
4665	48760	55741
4666	48774	55734
4667	48783	55722
4668	48791	55709
4669	48803	55700
4670	48814	55691
4671	48825	55680
4672	48834	55668
4673	48844	55657
4674	48854	55647
4675	48864	55635
4676	48873	55623
4677	48883	55613
4678	48897	55606
4679	48912	55601
4680	48925	55593
4681	48933	55580
4682	48943	55569
4683	48952	55557
4684	48962	55546
4685	48971	55534
4686	48980	55522
4687	48989	55510
4688	48999	55498
4689	49008	55486
4690	49017	55475
4691	49028	55464
4692	49042	55459
4693	49056	55452
4694	49066	55441
4695	49075	55429
4696	49085	55418
4697	49096	55408
4698	49105	55396
4699	49116	55387
4700	49125	55374
4701	49134	55362
4702	49143	55350
4703	49152	55338
4704	49162	55327
4705	49171	55315
4706	49180	55303
4707	49191	55293
4708	49204	55285
4709	49215	55276
4710	49226	55266
4711	49239	55258
4712	49251	55249
4713	49262	55239
4714	49273	55230
4715	49284	55220
4716	49295	55210
4717	49307	55201
4718	49317	55190
4719	49328	55181
4720	49345	55177
4721	49354	55166
4722	49364	55154
4723	49375	55145
4724	49384	55132
4725	49393	55121
4726	49403	55109
4727	49412	55097
4728	49427	55092
4729	49441	55086
4730	49452	55076
4731	49462	55065
4732	49475	55057
4733	49486	55047
4734	49496	55036
4735	49505	55025
4736	49515	55013
4737	49526	55003
4738	49539	54996
4739	49555	54991
4740	49571	54987
4741	49581	54976
4742	49591	54965
4743	49601	54954
4744	49610	54942
4745	49618	54929
4746	49627	54917
4747	49641	54910
4748	49650	54899
4749	49660	54888
4750	49668	54874
4751	49678	54863
4752	49688	54852
4753	49696	54840
4754	49705	54827
4755	49713	54814
4756	49727	54808
4757	49742	54802
4758	49756	54795
4759	49765	54783
4760	49775	54772
4761	49784	54761
4762	49794	54750
4763	49805	54740
4764	49815	54729
4765	49825	54718
4766	49834	54706
4767	49845	54695
4768	49854	54683
4769	49863	54671
4770	49872	54659
4771	49881	54648
4772	49891	54637
4773	49899	54624
4774	49910	54613
4775	49920	54603
4776	49928	54590
4777	49938	54579
4778	49947	54567
4779	49956	54555
4780	49964	54542
4781	49975	54531
4782	49984	54519
