iter	Logloss
2924	0.4671556347
2925	0.4671443147
2926	0.4671322193
2927	0.4671215609
2928	0.4671104559
2929	0.4671003511
2930	0.4670904329
2931	0.4670735837
2932	0.4670648878
2933	0.467057798
2934	0.4670469277
2935	0.4670302508
2936	0.4670178903
2937	0.4670087753
2938	0.4669985522
2939	0.4669884615
2940	0.4669816295
2941	0.466970102
2942	0.4669558339
2943	0.4669462604
2944	0.4669378863
2945	0.4669281251
2946	0.4669173476
2947	0.4669063357
2948	0.4668960217
2949	0.4668866376
2950	0.4668738835
2951	0.4668663786
2952	0.4668556801
2953	0.4668429812
2954	0.4668367201
2955	0.4668270644
2956	0.4668164951
2957	0.4668048095
2958	0.4667921905
2959	0.4667790301
2960	0.4667703904
2961	0.4667602296
2962	0.4667534765
2963	0.4667428296
2964	0.4667337064
2965	0.4667237875
2966	0.4667152326
2967	0.4667025027
2968	0.4666933013
2969	0.4666841629
2970	0.4666725374
2971	0.4666607141
2972	0.4666476605
2973	0.4666355895
2974	0.4666263742
2975	0.4666151634
2976	0.4666045953
2977	0.4665943263
2978	0.4665855773
2979	0.4665749578
2980	0.4665664958
2981	0.4665549393
2982	0.4665438299
2983	0.4665345311
2984	0.4665221763
2985	0.4665084917
2986	0.4664966592
2987	0.4664832774
2988	0.4664734258
2989	0.4664617975
2990	0.4664496324
2991	0.4664375536
2992	0.4664274399
2993	0.4664166566
2994	0.4664080682
2995	0.4664008717
2996	0.4663915449
2997	0.4663826257
2998	0.4663679551
2999	0.4663596397
3000	0.4663509433
3001	0.4663413187
3002	0.466333344
3003	0.4663253641
3004	0.4663165037
3005	0.4663078957
3006	0.4663006342
3007	0.4662890349
3008	0.4662795374
3009	0.466272262
3010	0.4662597472
3011	0.4662483354
3012	0.4662387801
3013	0.4662274116
3014	0.4662180101
3015	0.466205602
3016	0.4661928839
3017	0.4661825167
3018	0.4661713016
3019	0.4661622195
3020	0.4661528476
3021	0.4661421717
3022	0.4661310098
3023	0.4661244585
3024	0.4661188844
3025	0.4661102233
3026	0.4661040667
3027	0.4660935592
3028	0.4660850266
3029	0.4660757897
3030	0.4660662976
3031	0.4660570669
3032	0.4660478826
3033	0.4660374943
3034	0.466025393
3035	0.4660153284
3036	0.4660028652
3037	0.4659921355
3038	0.4659817145
3039	0.4659725463
3040	0.4659626546
3041	0.4659551786
3042	0.4659459363
3043	0.4659311114
3044	0.4659208495
3045	0.4659066326
3046	0.4658941602
3047	0.465886871
3048	0.4658768464
3049	0.4658669653
3050	0.4658577951
3051	0.4658486796
3052	0.4658400964
3053	0.4658320067
3054	0.4658229115
3055	0.4658144815
3056	0.4658083125
3057	0.4657972045
3058	0.4657847537
3059	0.4657781071
3060	0.4657688987
3061	0.4657589134
3062	0.4657464471
3063	0.4657393904
3064	0.4657293309
3065	0.4657226083
3066	0.4657130225
3067	0.4657063175
3068	0.4656980657
3069	0.465684508
3070	0.465674815
3071	0.4656635484
3072	0.465653806
3073	0.4656443542
3074	0.4656367406
3075	0.465625206
3076	0.46561435
3077	0.4656047452
3078	0.4655932737
3079	0.4655786061
3080	0.4655684342
3081	0.4655558756
3082	0.4655417254
3083	0.4655324153
3084	0.4655235047
3085	0.4655131365
3086	0.4655038015
3087	0.4654977564
3088	0.4654860617
3089	0.465474448
3090	0.4654619775
3091	0.4654508105
3092	0.4654423844
3093	0.4654313489
3094	0.4654231983
3095	0.4654146727
3096	0.4654013934
3097	0.4653890301
3098	0.4653812199
3099	0.4653718979
3100	0.4653632414
3101	0.4653543042
3102	0.4653477981
3103	0.4653375232
3104	0.4653286909
3105	0.4653198411
3106	0.4653081881
3107	0.4652974584
3108	0.46528977
3109	0.4652795023
3110	0.4652698637
3111	0.4652592221
3112	0.4652486831
3113	0.4652427025
3114	0.4652306009
3115	0.4652248796
3116	0.4652161784
3117	0.4652077504
3118	0.4652000128
3119	0.4651859488
3120	0.4651749089
3121	0.4651663452
3122	0.4651606751
3123	0.4651534162
3124	0.4651454273
3125	0.4651351616
3126	0.4651262124
3127	0.4651158922
3128	0.4651103003
3129	0.4650968527
3130	0.4650874763
3131	0.4650733039
3132	0.4650627864
3133	0.4650546646
3134	0.4650459188
3135	0.46503324
3136	0.4650246599
3137	0.4650118357
3138	0.4649977698
3139	0.4649923676
3140	0.4649827103
3141	0.4649744292
3142	0.4649659102
3143	0.4649583568
3144	0.4649496673
3145	0.4649382664
3146	0.464927812
3147	0.4649202393
3148	0.4649097478
3149	0.4648965347
3150	0.464889889
3151	0.4648799228
3152	0.4648716783
3153	0.4648614934
3154	0.4648530177
3155	0.4648442105
3156	0.4648310978
3157	0.4648197445
3158	0.4648116562
3159	0.4648001688
3160	0.4647885824
3161	0.4647768959
3162	0.464767904
3163	0.4647582167
3164	0.4647527435
3165	0.4647433754
3166	0.4647326804
3167	0.4647236449
3168	0.4647140047
3169	0.4647075663
3170	0.4646993152
3171	0.4646904625
3172	0.4646772183
3173	0.4646650752
3174	0.4646568874
3175	0.464647678
3176	0.4646409918
3177	0.4646306194
3178	0.4646202362
3179	0.4646165652
3180	0.4646092948
3181	0.4645966552
3182	0.4645891843
3183	0.4645826686
3184	0.4645737986
3185	0.4645636633
3186	0.4645564516
3187	0.464550323
3188	0.4645368085
3189	0.4645258341
3190	0.4645179899
3191	0.4645022237
3192	0.464490422
3193	0.4644841689
3194	0.4644747387
3195	0.4644647457
3196	0.4644574226
3197	0.4644444441
3198	0.4644315423
3199	0.464417907
3200	0.4644053791
3201	0.4643933744
3202	0.4643840718
3203	0.4643731588
3204	0.4643662375
3205	0.4643559452
3206	0.4643481363
3207	0.4643401003
3208	0.4643335663
3209	0.4643231772
3210	0.4643090467
3211	0.4643016507
3212	0.4642922946
3213	0.4642773119
3214	0.4642664491
3215	0.4642600302
3216	0.4642506485
3217	0.4642402946
3218	0.464228464
3219	0.4642188526
3220	0.4642074529
3221	0.4641969851
3222	0.4641883034
3223	0.4641785404
3224	0.4641701894
3225	0.4641594681
3226	0.4641500772
3227	0.4641414325
3228	0.464130267
3229	0.4641186992
3230	0.4641048294
3231	0.4640976334
3232	0.4640906645
3233	0.4640800861
3234	0.464071879
3235	0.4640636832
3236	0.4640511894
3237	0.4640408184
3238	0.4640333115
3239	0.4640275126
3240	0.464019499
3241	0.4640097442
3242	0.4640001363
3243	0.4639900402
3244	0.4639788968
3245	0.4639669343
3246	0.4639527675
3247	0.4639429299
3248	0.463931224
3249	0.4639226294
3250	0.4639142791
3251	0.4639090987
3252	0.4639003599
3253	0.4638892454
3254	0.4638757334
3255	0.46386599
3256	0.4638532239
3257	0.4638465815
3258	0.4638400463
3259	0.4638310168
3260	0.4638205787
3261	0.4638155791
3262	0.4638066379
3263	0.4637979528
3264	0.4637896782
3265	0.463777718
3266	0.463768202
3267	0.4637591277
3268	0.463747617
3269	0.4637406251
3270	0.4637321402
3271	0.463726684
3272	0.4637200772
3273	0.4637119844
3274	0.4637004728
3275	0.4636943026
3276	0.4636891895
3277	0.4636803743
3278	0.46367235
3279	0.4636613763
3280	0.4636542461
3281	0.4636415827
3282	0.4636337728
3283	0.463619601
3284	0.463604145
3285	0.4635935726
3286	0.463582515
3287	0.4635732881
3288	0.4635626914
3289	0.4635528637
3290	0.4635425855
3291	0.4635351861
3292	0.4635256309
3293	0.4635157048
3294	0.4635094522
3295	0.4634989925
3296	0.4634914174
3297	0.4634800635
3298	0.4634724575
3299	0.4634652885
3300	0.4634596265
3301	0.4634496157
3302	0.463441888
3303	0.4634324758
3304	0.4634266604
3305	0.4634175491
3306	0.4634071785
3307	0.4633998265
3308	0.463387323
3309	0.4633780609
3310	0.4633675491
3311	0.4633576823
3312	0.4633476508
3313	0.4633423657
3314	0.4633337542
3315	0.4633272192
3316	0.4633162614
3317	0.4633077861
3318	0.4632969114
3319	0.4632851587
3320	0.4632799611
3321	0.4632688318
3322	0.4632592486
3323	0.4632478898
3324	0.4632382586
3325	0.4632296133
3326	0.4632197102
3327	0.46321429
3328	0.4632048792
3329	0.4631988302
3330	0.4631917768
3331	0.4631860068
3332	0.4631806188
3333	0.4631695621
3334	0.4631618618
3335	0.4631499194
3336	0.4631427991
3337	0.4631351967
3338	0.4631243832
3339	0.4631162414
3340	0.4631033857
3341	0.4630945118
3342	0.4630848859
3343	0.4630744937
3344	0.463063436
3345	0.4630572181
3346	0.4630432081
3347	0.4630331297
3348	0.4630255403
3349	0.4630168746
3350	0.4630137621
3351	0.4630031315
3352	0.4629950863
3353	0.4629814588
3354	0.462973933
3355	0.4629675429
3356	0.4629606489
3357	0.4629531436
3358	0.462944235
3359	0.4629307821
3360	0.462920147
3361	0.4629118028
3362	0.4628978698
3363	0.4628903149
3364	0.4628800708
3365	0.4628742451
3366	0.4628666588
3367	0.4628557762
3368	0.4628461521
3369	0.4628319447
3370	0.4628193152
3371	0.4628094191
3372	0.4628027976
3373	0.4627905389
3374	0.4627821209
3375	0.4627709291
3376	0.4627627321
3377	0.462754821
3378	0.4627445643
3379	0.4627397133
3380	0.46273466
3381	0.4627270752
3382	0.4627211228
3383	0.4627104046
3384	0.4627014037
3385	0.4626914362
3386	0.4626841719
3387	0.4626792788
3388	0.4626701686
3389	0.4626602239
3390	0.4626524725
3391	0.4626446266
3392	0.4626362752
3393	0.4626272669
3394	0.4626188276
3395	0.46261077
3396	0.4626043737
3397	0.4625999584
3398	0.4625923011
3399	0.4625826836
3400	0.4625723542
3401	0.4625615886
3402	0.4625519272
3403	0.4625439893
3404	0.4625354739
3405	0.4625269586
3406	0.4625211999
3407	0.4625139133
3408	0.4625051203
3409	0.4624983823
3410	0.4624884798
3411	0.4624831973
3412	0.4624743469
3413	0.4624655524
3414	0.4624604094
3415	0.4624532129
3416	0.4624448085
3417	0.4624355605
3418	0.4624280326
3419	0.4624183608
3420	0.4624146658
3421	0.4624082362
3422	0.46240138
3423	0.4623886191
3424	0.4623733823
3425	0.4623642092
3426	0.4623535518
3427	0.4623473668
3428	0.4623363363
3429	0.4623260262
3430	0.4623133083
3431	0.4623037387
3432	0.4622949758
3433	0.462287832
3434	0.4622821679
3435	0.4622742341
3436	0.4622657493
3437	0.4622594447
3438	0.4622490393
3439	0.4622361071
3440	0.4622283448
3441	0.4622184816
3442	0.4622072571
3443	0.4622012477
3444	0.4621953129
3445	0.4621843101
3446	0.4621760927
3447	0.462168611
3448	0.4621586289
3449	0.4621498976
3450	0.4621428316
3451	0.4621372612
3452	0.4621278423
3453	0.4621188836
3454	0.4621134483
3455	0.4621048431
3456	0.4620968192
3457	0.4620905821
3458	0.4620833993
3459	0.4620718756
3460	0.4620630802
3461	0.4620539077
3462	0.4620437376
3463	0.4620383692
3464	0.4620330366
3465	0.462028312
3466	0.4620173544
3467	0.4620075514
3468	0.4620016136
3469	0.4619920972
3470	0.4619818643
3471	0.4619739721
3472	0.461961665
3473	0.4619536021
3474	0.4619430235
3475	0.4619324248
3476	0.4619241543
3477	0.4619181529
3478	0.4619097967
3479	0.4619013905
3480	0.4618912165
3481	0.4618851822
3482	0.4618732797
3483	0.4618630336
3484	0.4618532893
3485	0.4618423526
3486	0.4618320001
3487	0.4618257834
3488	0.4618182498
3489	0.4618115545
3490	0.4618018098
3491	0.4617959533
3492	0.4617910554
3493	0.4617840274
3494	0.4617768518
3495	0.4617683397
3496	0.4617607725
3497	0.4617549092
3498	0.4617460041
3499	0.4617363753
3500	0.4617286901
3501	0.4617163863
3502	0.4617096255
3503	0.4617051949
3504	0.4616953274
3505	0.4616859107
3506	0.4616728471
3507	0.4616655966
3508	0.4616592229
3509	0.4616500418
3510	0.4616412349
3511	0.4616333466
3512	0.4616259905
3513	0.4616191221
3514	0.4616071731
3515	0.4615971285
3516	0.4615910755
3517	0.4615827836
3518	0.4615757683
3519	0.4615662591
3520	0.4615568991
3521	0.4615499406
3522	0.461536749
3523	0.4615243834
3524	0.4615141072
3525	0.4615066178
3526	0.4615013298
3527	0.4614901103
3528	0.4614791587
3529	0.4614714904
3530	0.4614626601
3531	0.4614533595
3532	0.4614476863
3533	0.4614368278
3534	0.4614302083
3535	0.4614215013
3536	0.4614146507
3537	0.4614050203
3538	0.4613964169
3539	0.4613872961
3540	0.4613775475
3541	0.4613675369
3542	0.4613616557
3543	0.4613566865
3544	0.4613502698
3545	0.4613406737
3546	0.4613312293
3547	0.4613225189
3548	0.4613139531
3549	0.4613005358
3550	0.4612941149
3551	0.4612843465
3552	0.4612763361
3553	0.4612682638
3554	0.4612618234
3555	0.4612525018
3556	0.4612420823
3557	0.4612319511
3558	0.4612229405
3559	0.4612171833
3560	0.4612044575
3561	0.4611957937
3562	0.4611860019
3563	0.4611765064
3564	0.4611656851
3565	0.4611609121
3566	0.4611511714
3567	0.4611407451
3568	0.4611311979
3569	0.4611236333
3570	0.4611142499
3571	0.4611044886
3572	0.4610965605
3573	0.461089495
3574	0.461082937
3575	0.4610716983
3576	0.4610623348
3577	0.4610519487
3578	0.4610439986
3579	0.4610380287
3580	0.461027854
3581	0.4610217328
3582	0.4610164695
3583	0.4610094142
3584	0.4610053625
3585	0.4609971983
3586	0.4609897008
3587	0.4609829418
3588	0.4609754993
3589	0.4609675911
3590	0.4609583164
3591	0.4609504917
3592	0.4609408049
3593	0.4609331236
3594	0.4609232821
3595	0.4609145884
3596	0.4609055692
3597	0.4609003203
3598	0.4608926219
3599	0.460885444
3600	0.4608767297
3601	0.4608697709
3602	0.4608613164
3603	0.4608495781
3604	0.4608447597
3605	0.4608385446
3606	0.4608302629
3607	0.4608219974
3608	0.4608082988
3609	0.460798596
3610	0.4607923064
3611	0.4607797736
3612	0.4607703813
3613	0.4607644162
3614	0.460759003
3615	0.4607514345
3616	0.4607470902
3617	0.460741539
3618	0.4607323981
3619	0.4607192385
3620	0.4607112949
3621	0.4607044916
3622	0.4606951484
3623	0.460686699
3624	0.4606772497
3625	0.4606692283
3626	0.4606571379
3627	0.4606487062
3628	0.4606397189
3629	0.4606339704
3630	0.4606242662
3631	0.4606164726
3632	0.4606074591
3633	0.4605993194
3634	0.4605902576
3635	0.4605796529
3636	0.4605735451
3637	0.4605665542
3638	0.460558015
3639	0.460546948
3640	0.460540463
3641	0.460534051
3642	0.4605283501
3643	0.4605225247
3644	0.4605182968
3645	0.4605128633
3646	0.4605059581
3647	0.4604985301
3648	0.4604909192
3649	0.4604839636
3650	0.4604706906
3651	0.4604621927
3652	0.460453944
3653	0.4604480082
3654	0.4604418495
3655	0.4604333196
3656	0.4604262852
3657	0.4604220993
3658	0.4604139378
3659	0.4604059472
3660	0.4603971695
3661	0.4603924156
3662	0.4603886385
3663	0.4603819309
3664	0.4603749319
3665	0.4603665023
3666	0.4603601691
3667	0.4603530728
3668	0.460344585
3669	0.4603363512
3670	0.4603296185
3671	0.4603217001
3672	0.4603101612
3673	0.4603032773
3674	0.4602945181
3675	0.4602864622
3676	0.4602814451
3677	0.4602724771
3678	0.4602675376
3679	0.4602588607
3680	0.4602486203
3681	0.460238867
3682	0.4602265579
3683	0.4602189043
3684	0.460212767
3685	0.4602023206
3686	0.4601939223
3687	0.4601873415
3688	0.4601769174
3689	0.460169859
3690	0.460159375
3691	0.460149964
3692	0.4601414822
3693	0.4601346791
3694	0.4601272874
3695	0.4601195574
3696	0.460110192
3697	0.4601001431
3698	0.4600929411
3699	0.4600848484
3700	0.4600756809
3701	0.4600652392
3702	0.4600591889
3703	0.4600484508
3704	0.4600386958
3705	0.4600286723
3706	0.4600237386
3707	0.4600124342
3708	0.4600063677
3709	0.4599986418
3710	0.4599939815
3711	0.4599900536
3712	0.4599830871
3713	0.4599781018
3714	0.4599641031
3715	0.4599568381
3716	0.4599510008
3717	0.4599416326
3718	0.4599303669
3719	0.4599222204
3720	0.4599123314
3721	0.4599038499
3722	0.4598926537
3723	0.459884363
3724	0.4598754659
3725	0.4598664381
3726	0.4598565892
3727	0.4598508847
3728	0.4598451311
3729	0.4598388028
3730	0.4598334184
3731	0.4598219157
3732	0.4598087871
3733	0.4598022226
3734	0.4597949983
3735	0.4597900202
3736	0.4597801113
3737	0.4597762197
3738	0.4597646161
3739	0.4597596583
3740	0.4597516043
3741	0.4597424548
3742	0.4597354229
3743	0.4597272814
3744	0.4597205926
3745	0.4597139594
3746	0.4597067235
3747	0.4596982922
3748	0.4596879578
3749	0.4596785214
3750	0.4596699486
3751	0.4596659703
3752	0.4596587994
3753	0.4596527042
3754	0.4596463948
3755	0.4596402238
3756	0.4596336505
3757	0.4596239236
3758	0.4596160466
3759	0.459601628
3760	0.4595935154
3761	0.4595862721
3762	0.4595805217
3763	0.4595734156
3764	0.4595667076
3765	0.4595620866
3766	0.4595540596
3767	0.4595452186
3768	0.459536678
3769	0.4595304178
3770	0.459521274
3771	0.4595140044
3772	0.4595034649
3773	0.4594941912
3774	0.4594847059
3775	0.4594795448
3776	0.4594699293
3777	0.4594624526
3778	0.4594562536
3779	0.4594504762
3780	0.4594460996
3781	0.4594363438
3782	0.4594306374
3783	0.4594249199
3784	0.4594189774
3785	0.4594124403
3786	0.4594073541
3787	0.4594005794
3788	0.4593912158
3789	0.4593850851
3790	0.4593758527
3791	0.4593688197
3792	0.4593616292
3793	0.4593567807
3794	0.4593494676
3795	0.4593416904
3796	0.4593349334
3797	0.4593286394
3798	0.4593255401
3799	0.4593173574
3800	0.4593092428
3801	0.4593034555
3802	0.4592991438
3803	0.4592896253
3804	0.4592828012
3805	0.4592761079
3806	0.4592717778
3807	0.4592660159
3808	0.4592542505
3809	0.4592456964
3810	0.4592390848
3811	0.4592337727
3812	0.4592285542
3813	0.4592206543
3814	0.4592118509
3815	0.4592055921
3816	0.4591994645
3817	0.4591940337
3818	0.4591860411
3819	0.4591790908
3820	0.4591704394
3821	0.4591641414
3822	0.4591579701
3823	0.4591513684
3824	0.4591427651
3825	0.4591389386
3826	0.4591321938
3827	0.4591249922
3828	0.4591153298
3829	0.4591061502
3830	0.4590941166
3831	0.4590875556
3832	0.4590805993
3833	0.4590673812
3834	0.4590610727
3835	0.4590558055
3836	0.4590476681
3837	0.4590404263
3838	0.4590328638
3839	0.4590270107
3840	0.4590211838
3841	0.4590141945
3842	0.4590060407
3843	0.4590013296
3844	0.4589954403
3845	0.4589844822
3846	0.4589789776
3847	0.4589681465
3848	0.4589596926
3849	0.4589538473
3850	0.458945841
3851	0.4589402084
3852	0.4589309274
3853	0.4589271376
3854	0.4589179205
3855	0.4589097283
3856	0.458900489
3857	0.4588958492
3858	0.4588903504
3859	0.4588790546
3860	0.4588680213
3861	0.4588632552
3862	0.4588573602
3863	0.4588496051
3864	0.4588423983
3865	0.4588366732
3866	0.4588266922
3867	0.4588204377
3868	0.458813559
3869	0.4588084056
3870	0.4588034301
3871	0.4587962155
3872	0.4587900234
3873	0.4587847724
3874	0.4587784416
3875	0.4587709971
3876	0.4587665277
3877	0.458759805
3878	0.458753501
3879	0.4587458979
3880	0.4587409973
3881	0.458734573
3882	0.45872997
3883	0.4587218085
3884	0.4587127222
3885	0.4587052228
3886	0.4586940788
3887	0.4586848845
3888	0.4586745061
3889	0.4586662535
3890	0.4586587091
3891	0.4586534256
3892	0.4586479584
3893	0.4586393694
3894	0.4586299779
3895	0.4586195976
3896	0.4586107064
3897	0.4585998111
3898	0.4585949723
3899	0.458585508
3900	0.4585763962
3901	0.4585652579
3902	0.4585556712
3903	0.4585477637
3904	0.4585417571
3905	0.4585362699
3906	0.4585294817
3907	0.4585230926
3908	0.4585179215
3909	0.4585129039
3910	0.4585076458
3911	0.4584979793
3912	0.4584896931
3913	0.4584855164
3914	0.4584795334
3915	0.4584728877
3916	0.4584628174
3917	0.4584515778
3918	0.4584441814
3919	0.4584386209
3920	0.4584311139
3921	0.4584260333
3922	0.4584130733
3923	0.4584056483
3924	0.4583989723
3925	0.4583909052
3926	0.4583824774
3927	0.4583751883
3928	0.4583662063
3929	0.4583555807
3930	0.4583479082
3931	0.4583412576
3932	0.4583367696
3933	0.4583283427
3934	0.4583178887
3935	0.4583130703
3936	0.4583040533
3937	0.4582977302
3938	0.4582879434
3939	0.4582804565
3940	0.4582739681
3941	0.458270074
3942	0.4582617505
3943	0.4582543264
3944	0.4582477176
3945	0.4582409294
3946	0.4582352978
3947	0.4582284046
3948	0.4582188006
3949	0.4582135794
3950	0.4582058125
3951	0.4581970136
3952	0.4581852395
3953	0.458180414
3954	0.4581745455
3955	0.4581672819
3956	0.4581611576
3957	0.4581518538
3958	0.4581444413
3959	0.4581341004
3960	0.4581230485
3961	0.4581186335
3962	0.4581098355
3963	0.4581042021
3964	0.4581002633
3965	0.4580946643
3966	0.458082938
3967	0.4580761178
3968	0.4580669206
3969	0.4580599085
3970	0.4580507935
3971	0.4580438693
3972	0.4580337606
3973	0.4580225796
3974	0.4580134794
3975	0.4580078177
3976	0.4579995907
3977	0.4579925147
3978	0.4579865056
3979	0.4579796982
3980	0.4579725545
3981	0.4579660136
3982	0.4579578925
3983	0.457949754
3984	0.4579440461
3985	0.4579376292
3986	0.4579293659
3987	0.4579208776
3988	0.4579118769
3989	0.457900534
3990	0.4578924585
3991	0.4578883007
3992	0.4578812055
3993	0.4578742237
3994	0.4578674533
3995	0.4578636789
3996	0.4578579264
3997	0.4578532975
3998	0.4578464558
3999	0.4578379844
4000	0.4578298902
4001	0.4578208054
4002	0.4578132314
4003	0.4578061051
4004	0.4578000918
4005	0.4577956843
4006	0.4577888075
4007	0.4577797359
4008	0.4577720075
4009	0.4577662859
4010	0.4577577954
4011	0.4577493053
4012	0.4577429262
4013	0.4577346612
4014	0.4577275991
4015	0.4577225409
4016	0.4577169411
4017	0.4577112218
4018	0.457703829
4019	0.457695505
4020	0.4576895896
4021	0.457681933
4022	0.4576719128
4023	0.4576635027
4024	0.4576571114
4025	0.4576504094
4026	0.4576456132
4027	0.4576367027
4028	0.4576295684
4029	0.4576233267
4030	0.4576148067
4031	0.4576069544
4032	0.4576018904
4033	0.4575943156
4034	0.457585368
4035	0.4575800034
4036	0.4575694253
4037	0.45756248
4038	0.4575551589
4039	0.4575470321
4040	0.4575365626
4041	0.4575290868
4042	0.4575224348
4043	0.4575161753
4044	0.4575090484
4045	0.4574979452
4046	0.4574919244
4047	0.4574814017
4048	0.4574729882
4049	0.4574650615
4050	0.4574575098
4051	0.4574518679
4052	0.4574424555
4053	0.4574355233
4054	0.457431173
4055	0.457424366
4056	0.4574121594
4057	0.4574013404
4058	0.457392193
4059	0.4573846234
4060	0.4573742229
4061	0.4573654702
4062	0.4573586819
4063	0.4573520752
4064	0.4573435784
4065	0.4573370555
4066	0.457332581
4067	0.4573278743
4068	0.4573229304
4069	0.4573125186
4070	0.4573065343
4071	0.4573004922
4072	0.4572938975
4073	0.4572884559
4074	0.4572819485
4075	0.4572756911
4076	0.4572688326
4077	0.4572631254
4078	0.457254105
4079	0.4572454396
4080	0.4572374128
4081	0.4572271394
4082	0.4572228617
4083	0.4572168841
4084	0.457210347
4085	0.4572027579
4086	0.4571971859
4087	0.4571876253
4088	0.4571809806
4089	0.4571713152
4090	0.4571656421
4091	0.457158094
4092	0.4571529572
4093	0.4571492303
4094	0.4571421697
4095	0.457137597
4096	0.4571322001
4097	0.4571236165
4098	0.4571140227
4099	0.4571071635
4100	0.4571015585
4101	0.4570963134
4102	0.4570829881
4103	0.4570781306
4104	0.4570705252
4105	0.4570635168
4106	0.4570562395
4107	0.4570516811
4108	0.4570460855
4109	0.4570422631
4110	0.4570351576
4111	0.4570273302
4112	0.4570204633
4113	0.4570135639
4114	0.4570053544
4115	0.4569988539
4116	0.4569877939
4117	0.4569848439
4118	0.4569773802
4119	0.4569701936
4120	0.4569640356
4121	0.4569585356
4122	0.4569544916
4123	0.456944064
4124	0.4569393988
4125	0.45692833
4126	0.4569204789
4127	0.4569118975
4128	0.4569033118
4129	0.4568983526
4130	0.4568917585
4131	0.4568870147
4132	0.4568812431
4133	0.4568779626
4134	0.4568717384
4135	0.4568632701
4136	0.4568567058
4137	0.4568473835
4138	0.4568369053
4139	0.4568305617
4140	0.4568240267
4141	0.4568128922
4142	0.4568058316
4143	0.4567979338
4144	0.4567919794
4145	0.4567856825
4146	0.4567781335
4147	0.4567733561
4148	0.4567681566
4149	0.4567596029
4150	0.4567517117
4151	0.4567448101
4152	0.4567343293
4153	0.4567303467
4154	0.4567240876
4155	0.4567166928
4156	0.4567102721
4157	0.4567048949
4158	0.4566994364
4159	0.4566956269
4160	0.4566873374
4161	0.4566769941
4162	0.4566687148
4163	0.4566647317
4164	0.4566589927
4165	0.4566515243
4166	0.4566386192
4167	0.4566298123
4168	0.4566199495
4169	0.4566147388
4170	0.4566059512
4171	0.4565998426
4172	0.4565929219
4173	0.4565864916
4174	0.4565794798
4175	0.4565704741
4176	0.4565633922
4177	0.4565580135
4178	0.4565534973
4179	0.456545763
4180	0.4565390014
4181	0.4565310247
4182	0.456522358
4183	0.4565118959
4184	0.4565026124
4185	0.4564932935
4186	0.4564835941
4187	0.4564778929
4188	0.4564715617
4189	0.456466726
4190	0.4564593531
4191	0.4564529036
4192	0.4564461835
4193	0.4564402324
4194	0.4564328397
4195	0.4564263401
4196	0.4564185904
4197	0.456410245
4198	0.4564026223
4199	0.4563913021
4200	0.4563835055
4201	0.4563738978
4202	0.4563687638
4203	0.4563595299
4204	0.4563550641
4205	0.4563472005
4206	0.4563364682
4207	0.4563311744
4208	0.4563229783
4209	0.4563203453
4210	0.4563140788
4211	0.4563087427
4212	0.4563029321
4213	0.4562952428
4214	0.4562886667
4215	0.4562841197
4216	0.456278494
4217	0.4562722195
4218	0.4562634038
4219	0.4562569391
4220	0.4562506672
4221	0.4562467338
4222	0.4562398955
4223	0.4562326551
4224	0.4562229196
4225	0.4562170917
4226	0.4562129512
4227	0.4562062136
4228	0.4562003131
4229	0.4561914724
4230	0.4561839229
4231	0.4561760796
4232	0.45616621
4233	0.4561618994
4234	0.4561571816
4235	0.4561520625
4236	0.4561433222
4237	0.4561376646
4238	0.4561311505
4239	0.4561260771
4240	0.4561205752
4241	0.4561114848
4242	0.456102694
4243	0.4560943605
4244	0.4560869092
4245	0.4560829207
4246	0.4560786698
4247	0.456071719
4248	0.4560658715
4249	0.456059119
4250	0.4560526625
4251	0.4560473627
4252	0.4560428075
4253	0.45603676
4254	0.45602493
4255	0.4560200533
4256	0.4560145432
4257	0.4560077703
4258	0.4560056573
4259	0.4559993213
4260	0.4559934218
4261	0.4559869918
4262	0.4559837158
4263	0.4559748387
4264	0.4559650593
4265	0.4559596265
4266	0.4559490603
4267	0.4559419301
4268	0.4559351607
4269	0.4559270979
4270	0.4559188108
4271	0.4559135601
4272	0.4559056716
4273	0.4559001904
4274	0.4558932428
4275	0.455888072
4276	0.4558826884
4277	0.455876631
4278	0.4558710633
4279	0.4558630653
4280	0.4558557643
4281	0.4558499996
4282	0.4558462376
4283	0.4558392986
4284	0.4558338965
4285	0.4558270484
4286	0.4558207854
4287	0.4558167552
4288	0.4558141795
4289	0.4558102985
4290	0.4558032066
4291	0.4557959852
4292	0.4557887249
4293	0.4557796559
4294	0.455774685
4295	0.4557686486
4296	0.4557637887
4297	0.4557592574
4298	0.4557511808
4299	0.4557424052
4300	0.4557366205
4301	0.4557306094
4302	0.4557260982
4303	0.455716401
4304	0.4557093915
4305	0.4557025672
4306	0.4556953761
4307	0.4556899956
4308	0.4556805957
4309	0.4556728084
4310	0.4556656939
4311	0.4556579678
4312	0.4556501774
4313	0.4556434664
4314	0.4556383111
4315	0.4556292074
4316	0.4556249524
4317	0.4556187351
4318	0.4556132273
4319	0.4556065691
4320	0.4556021755
4321	0.4555943317
4322	0.4555844121
4323	0.4555763787
4324	0.4555692823
4325	0.4555636243
4326	0.45555685
4327	0.4555499352
4328	0.4555446257
4329	0.4555388751
4330	0.4555294115
4331	0.4555255573
4332	0.4555178983
4333	0.455510111
4334	0.4555038709
